LOC,STA,STATION,DATE,IP,SP,NET,ANET,LENGTH,START,END,MAN,MA,MB,N,E,YEAR,SHIFT,DELAY
UKLA,11974,CABN,6/30/16,7,A,4,4,1,52,102,,,,,,2016,0,0
UKLA,11974,CABN,6/30/16,7,A,5,5,1,52,102,,,,,,2016,0,0
UKLA,11974,CABN,6/30/16,7,A,6,6,1,52,102,,,,,,2016,0,0
UKLA,11974,CABN,6/30/16,7,A,7,7,1,52,102,,,,,,2016,0,0
UKLA,11974,CABN,6/30/16,7,A,8,8,1,52,102,,,,,,2016,0,0
UKLA,11974,CABN,6/30/16,7,A,9,9,1,52,102,,,,,,2016,0,0
UKLA,11974,CABN,6/30/16,7,A,10,10,1,52,102,,,,,,2016,0,0
UKLA,11974,CABN,6/30/16,7,A,11,11,1,52,102,,,,,,2016,0,0
UKLA,11974,CABN,7/10/16,8,A,1,1,1,63,65,3,A,B,,,2016,0,0
UKLA,11974,CABN,7/10/16,8,A,2,2,1,63,65,2,A,B,,,2016,0,0
UKLA,11974,CABN,7/10/16,8,A,3,3,1,54,60,3,A,B,,,2016,0,0
UKLA,11974,CABN,7/10/16,8,A,3,3,1,63,65,3,A,B,,,2016,0,0
UKLA,11974,CABN,7/10/16,8,A,4,4,1,53,60,3,A,B,,,2016,0,0
UKLA,11974,CABN,7/10/16,8,A,4,4,1,63,65,3,A,B,,,2016,0,0
UKLA,11974,CABN,7/10/16,8,A,5,5,1,53,60,2,A,B,,,2016,0,0
UKLA,11974,CABN,7/10/16,8,A,5,5,1,63,65,2,A,B,,,2016,0,0
UKLA,11974,CABN,7/10/16,8,A,6,6,1,53,60,3,A,B,,,2016,0,0
UKLA,11974,CABN,7/10/16,8,A,6,6,1,63,65,3,A,B,,,2016,0,0
UKLA,11974,CABN,7/10/16,8,A,7,7,1,53,60,2,A,B,,,2016,0,0
UKLA,11974,CABN,7/10/16,8,A,7,7,1,63,65,2,A,B,,,2016,0,0
UKLA,11974,CABN,7/10/16,8,A,8,8,1,54,60,2,A,B,,,2016,0,0
UKLA,11974,CABN,7/10/16,8,A,8,8,1,63,65,2,A,B,,,2016,0,0
UKLA,11974,CABN,7/10/16,8,A,9,9,1,63,65,2,A,B,,,2016,0,0
UKLA,11974,CABN,7/10/16,8,A,10,10,1,63,65,2,A,B,,,2016,0,0
UKLA,11974,CABN,7/10/16,8,A,11,11,1,63,65,2,A,B,,,2016,0,0
UKLA,11974,CABN,7/16/16,8,A,1,1,1,53,84,3,A,B,,,2016,0,0
UKLA,11974,CABN,7/16/16,8,A,1,1,1,94,105,3,A,B,,,2016,0,0
UKLA,11974,CABN,7/16/16,8,A,2,2,1,53,103,2,A,B,,,2016,0,0
UKLA,11974,CABN,7/16/16,8,A,3,3,1,53,84,3,A,B,,,2016,0,0
UKLA,11974,CABN,7/16/16,8,A,3,3,1,94,105,3,A,B,,,2016,0,0
UKLA,11974,CABN,7/16/16,8,A,4,4,1,53,84,3,A,B,,,2016,0,0
UKLA,11974,CABN,7/16/16,8,A,4,4,1,94,105,3,A,B,,,2016,0,0
UKLA,11974,CABN,7/16/16,8,A,5,5,1,53,103,2,A,B,,,2016,0,0
UKLA,11974,CABN,7/16/16,8,A,6,6,1,53,84,3,A,B,,,2016,0,0
UKLA,11974,CABN,7/16/16,8,A,6,6,1,94,105,3,A,B,,,2016,0,0
UKLA,11974,CABN,7/16/16,8,A,7,7,1,53,103,2,A,B,,,2016,0,0
UKLA,11974,CABN,7/16/16,8,A,8,8,1,53,103,2,A,B,,,2016,0,0
UKLA,11974,CABN,7/16/16,8,A,9,9,1,53,103,2,A,B,,,2016,0,0
UKLA,11974,CABN,7/16/16,8,A,10,10,1,53,103,2,A,B,,,2016,0,0
UKLA,11974,CABN,7/16/16,8,A,11,11,1,53,103,2,A,B,,,2016,0,0
UKLA,11974,CABN,7/21/16,9,A,1,1,1,62,93,,,B,,,2016,0,0
UKLA,11974,CABN,7/21/16,9,A,2,2,1,62,93,,,B,,,2016,0,0
UKLA,11974,CABN,7/21/16,9,A,3,3,1,54,81,,,B,,,2016,0,0
UKLA,11974,CABN,7/21/16,9,A,4,4,1,54,81,,,B,,,2016,0,0
UKLA,11974,CABN,7/21/16,9,A,5,5,1,54,104,,,B,,,2016,0,0
UKLA,11974,CABN,7/21/16,9,A,6,6,1,54,104,,,B,,,2016,0,0
UKLA,11974,CABN,7/21/16,9,A,7,7,1,54,93,,,B,,,2016,0,0
UKLA,11974,CABN,7/21/16,9,A,8,8,1,54,93,,,B,,,2016,0,0
UKLA,11974,CABN,7/21/16,9,A,9,9,1,54,104,,,B,,,2016,0,0
UKLA,11974,CABN,7/21/16,9,A,10,10,1,54,104,,,B,,,2016,0,0
UKLA,11974,CABN,7/21/16,9,A,11,11,1,62,93,,,B,,,2016,0,0
UKLA,11974,CABN,8/4/16,10,A,1,1,1,55,105,,,,,,2016,0,0
UKLA,11974,CABN,8/4/16,10,A,2,2,1,55,105,,,,,,2016,0,0
UKLA,11974,CABN,8/4/16,10,A,3,3,1,55,105,,,B,,,2016,0,0
UKLA,11974,CABN,8/4/16,10,A,4,4,1,55,105,,,,,,2016,0,0
UKLA,11974,CABN,8/4/16,10,A,5,5,1,55,105,,,B,,,2016,0,0
UKLA,11974,CABN,8/4/16,10,A,6,6,1,55,105,,,B,,,2016,0,0
UKLA,11974,CABN,8/4/16,10,A,7,7,1,55,105,,,,,,2016,0,0
UKLA,11974,CABN,8/4/16,10,A,8,8,1,55,105,,,B,,,2016,0,0
UKLA,11974,CABN,8/4/16,10,A,9,9,1,55,105,,,B,,,2016,0,0
UKLA,11974,CABN,8/4/16,10,A,10,10,1,55,105,,,,,,2016,0,0
UKLA,11974,CABN,8/4/16,10,A,11,11,1,55,105,,,,,,2016,0,0
UKLA,11974,CABN,5/23/17,3,A,1,1,1,53,102,,,,,,2017,0,0
UKLA,11974,CABN,5/23/17,3,A,2,2,1,53,102,,,,,,2017,0,0
UKLA,11974,CABN,5/23/17,3,A,3,3,1,53,102,,,,,,2017,0,0
UKLA,11974,CABN,5/23/17,3,A,4,4,1,53,102,,,,,,2017,0,0
UKLA,11974,CABN,5/23/17,3,A,5,5,1,53,102,,,,,,2017,0,0
UKLA,11974,CABN,5/23/17,3,A,6,6,1,53,102,,,,,,2017,0,0
UKLA,11974,CABN,5/23/17,3,A,7,7,1,53,102,,,,,,2017,0,0
UKLA,11974,CABN,5/23/17,3,A,8,8,1,53,102,,,,,,2017,0,0
UKLA,11974,CABN,5/23/17,3,A,9,9,1,53,102,,,,,,2017,0,0
UKLA,11974,CABN,5/23/17,3,A,10,10,1,53,102,,,,,,2017,0,0
UKLA,11974,CABN,5/23/17,3,A,11,11,1,53,102,,,,,,2017,0,0
UKLA,11974,CABN,5/30/17,4,A,1,1,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,5/30/17,4,A,2,2,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,5/30/17,4,A,3,3,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,5/30/17,4,A,4,4,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,5/30/17,4,A,5,5,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,5/30/17,4,A,6,6,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,5/30/17,4,A,7,7,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,5/30/17,4,A,8,8,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,5/30/17,4,A,9,9,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,5/30/17,4,A,10,10,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,5/30/17,4,A,11,11,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,6/19/17,5,A,1,1,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,6/19/17,5,A,2,2,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,6/19/17,5,A,3,3,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,6/19/17,5,A,4,4,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,6/19/17,5,A,5,5,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,6/19/17,5,A,6,6,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,6/19/17,5,A,7,7,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,6/19/17,5,A,8,8,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,6/19/17,5,A,9,9,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,6/19/17,5,A,10,10,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,6/19/17,5,A,11,11,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,6/22/17,6,A,1,1,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,6/22/17,6,A,2,2,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,6/22/17,6,A,3,3,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,6/22/17,6,A,4,4,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,6/22/17,6,A,5,5,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,6/22/17,6,A,6,6,1,63,104,,,,,,2017,0,0
UKLA,11974,CABN,6/22/17,6,A,7,7,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,6/22/17,6,A,8,8,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,6/22/17,6,A,9,9,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,6/22/17,6,A,10,10,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,6/22/17,6,A,11,11,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,7/3/17,7,A,1,1,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,7/3/17,7,A,2,2,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,7/3/17,7,A,3,3,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,7/3/17,7,A,4,4,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,7/3/17,7,A,5,5,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,7/3/17,7,A,6,6,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,7/3/17,7,A,7,7,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,7/3/17,7,A,8,8,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,7/3/17,7,A,9,9,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,7/3/17,7,A,10,10,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,7/3/17,7,A,11,11,1,52,102,,,,,,2017,0,0
UKLA,11974,CABN,7/17/17,8,A,1,1,1,53,103,,,B,,,2017,0,0
UKLA,11974,CABN,7/17/17,8,A,2,2,1,53,103,,,B,,,2017,0,0
UKLA,11974,CABN,7/17/17,8,A,3,3,1,53,91,,,B,,,2017,0,0
UKLA,11974,CABN,7/17/17,8,A,4,4,1,53,91,,,B,,,2017,0,0
UKLA,11974,CABN,7/17/17,8,A,5,5,1,53,91,,,B,,,2017,0,0
UKLA,11974,CABN,7/17/17,8,A,6,6,1,53,103,,,B,,,2017,0,0
UKLA,11974,CABN,7/17/17,8,A,7,7,1,53,103,,,B,,,2017,0,0
UKLA,11974,CABN,7/17/17,8,A,8,8,1,53,103,,,B,,,2017,0,0
UKLA,11974,CABN,7/17/17,8,A,9,9,1,53,103,,,B,,,2017,0,0
UKLA,11974,CABN,7/17/17,8,A,10,10,1,53,103,,,B,,,2017,0,0
UKLA,11974,CABN,7/17/17,8,A,11,11,1,53,103,,,B,,,2017,0,0
UKLA,11974,CABN,7/27/17,9,A,1,1,1,55,103,,,,,,2017,0,0
UKLA,11974,CABN,7/27/17,9,A,2,2,1,55,103,,,,,,2017,0,0
UKLA,11974,CABN,7/27/17,9,A,3,3,1,55,103,,,,,,2017,0,0
UKLA,11974,CABN,7/27/17,9,A,4,4,1,55,103,,,,,,2017,0,0
UKLA,11974,CABN,7/27/17,9,A,5,5,1,55,103,,,,,,2017,0,0
UKLA,11974,CABN,7/27/17,9,A,6,6,1,55,103,,,,,,2017,0,0
UKLA,11974,CABN,7/27/17,9,A,7,7,1,55,103,,,,,,2017,0,0
UKLA,11974,CABN,7/27/17,9,A,8,8,1,55,103,,,,,,2017,0,0
UKLA,11974,CABN,7/27/17,9,A,9,9,1,55,103,,,,,,2017,0,0
UKLA,11974,CABN,7/27/17,9,A,10,10,1,55,103,,,,,,2017,0,0
UKLA,11974,CABN,7/27/17,9,A,11,11,1,55,103,,,,,,2017,0,0
UKLA,11974,CABN,8/4/17,10,A,1,1,1,55,105,,,,,,2017,0,0
UKLA,11974,CABN,8/4/17,10,A,2,2,1,55,105,,,,,,2017,0,0
UKLA,11974,CABN,8/4/17,10,A,3,3,1,55,105,,,,,,2017,0,0
UKLA,11974,CABN,8/4/17,10,A,4,4,1,55,105,,A,,,,2017,0,0
UKLA,11974,CABN,8/4/17,10,A,5,5,1,55,105,,,,,,2017,0,0
UKLA,11974,CABN,8/4/17,10,A,6,6,1,55,105,,,,,,2017,0,0
UKLA,11974,CABN,8/4/17,10,A,7,7,1,55,105,,,,,,2017,0,0
UKLA,11974,CABN,8/4/17,10,A,8,8,1,55,105,,,,,,2017,0,0
UKLA,11974,CABN,8/4/17,10,A,9,9,1,55,105,,,,,,2017,0,0
UKLA,11974,CABN,8/4/17,10,A,10,10,1,55,105,,,,,,2017,0,0
UKLA,11974,CABN,8/4/17,10,A,11,11,1,55,105,,,,,,2017,0,0
UKLA,11974,CABN,6/1/18,4,A,1,1,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,6/1/18,4,A,2,2,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,6/1/18,4,A,3,3,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,6/1/18,4,A,4,4,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,6/1/18,4,A,5,5,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,6/1/18,4,A,6,6,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,6/1/18,4,A,7,7,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,6/1/18,4,A,8,8,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,6/1/18,4,A,9,9,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,6/1/18,4,A,10,10,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,6/1/18,4,A,11,11,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,6/15/18,5,A,1,1,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,6/15/18,5,A,2,2,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,6/15/18,5,A,3,3,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,6/15/18,5,A,4,4,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,6/15/18,5,A,5,5,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,6/15/18,5,A,6,6,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,6/15/18,5,A,7,7,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,6/15/18,5,A,8,8,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,6/15/18,5,A,9,9,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,6/15/18,5,A,10,10,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,6/15/18,5,A,11,11,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,6/29/18,6,A,1,1,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,6/29/18,6,A,2,2,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,6/29/18,6,A,3,3,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,6/29/18,6,A,4,4,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,6/29/18,6,A,5,5,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,6/29/18,6,A,6,6,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,6/29/18,6,A,7,7,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,6/29/18,6,A,8,8,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,6/29/18,6,A,9,9,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,6/29/18,6,A,10,10,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,6/29/18,6,A,11,11,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,7/2/18,7,A,1,1,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,7/2/18,7,A,2,2,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,7/2/18,7,A,3,3,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,7/2/18,7,A,4,4,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,7/2/18,7,A,5,5,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,7/2/18,7,A,6,6,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,7/2/18,7,A,7,7,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,7/2/18,7,A,8,8,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,7/2/18,7,A,9,9,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,7/2/18,7,A,10,10,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,7/2/18,7,A,11,11,1,52,102,,,,,,2018,0,0
UKLA,11974,CABN,7/10/18,8,A,1,1,1,53,103,,,,,,2018,0,0
UKLA,11974,CABN,7/10/18,8,A,2,2,1,53,103,,,,,,2018,0,0
UKLA,11974,CABN,7/10/18,8,A,3,3,1,53,103,,,,,,2018,0,0
UKLA,11974,CABN,7/10/18,8,A,4,4,1,53,103,,,,,,2018,0,0
UKLA,11974,CABN,7/10/18,8,A,5,5,1,53,103,,,,,,2018,0,0
UKLA,11974,CABN,7/10/18,8,A,6,6,1,53,103,,,,,,2018,0,0
UKLA,11974,CABN,7/10/18,8,A,7,7,1,53,103,,,,,,2018,0,0
UKLA,11974,CABN,7/10/18,8,A,8,8,1,53,103,,,,,,2018,0,0
UKLA,11974,CABN,7/10/18,8,A,9,9,1,53,103,,,,,,2018,0,0
UKLA,11974,CABN,7/10/18,8,A,10,10,1,53,103,,,,,,2018,0,0
UKLA,11974,CABN,7/10/18,8,A,11,11,1,53,103,,,,,,2018,0,0
UKLA,11974,CABN,7/19/18,8,B,1,1,1,53,104,,,,,E,2018,0,0
UKLA,11974,CABN,7/19/18,8,B,2,2,1,53,104,,,,,E,2018,0,0
UKLA,11974,CABN,7/19/18,8,B,3,3,1,53,104,,,,,E,2018,0,0
UKLA,11974,CABN,7/19/18,8,B,4,4,1,53,104,,,,,E,2018,0,0
UKLA,11974,CABN,7/19/18,8,B,5,5,1,53,104,,,,,E,2018,0,0
UKLA,11974,CABN,7/19/18,8,B,6,6,1,71,110,,,,,E,2018,0,0
UKLA,11974,CABN,7/19/18,8,B,7,7,1,53,104,,,,,E,2018,0,0
UKLA,11974,CABN,7/19/18,8,B,8,8,1,53,104,,,,,E,2018,0,0
UKLA,11974,CABN,7/19/18,8,B,9,9,1,53,104,,,,,E,2018,0,0
UKLA,11974,CABN,7/19/18,8,B,10,10,1,53,104,,,,,E,2018,0,0
UKLA,11974,CABN,7/19/18,8,B,11,11,1,53,104,,,,,E,2018,0,0
UKLA,11974,CABN,7/27/18,9,A,1,1,1,54,104,,,,,,2018,0,0
UKLA,11974,CABN,7/27/18,9,A,2,2,1,54,104,,,,,,2018,0,0
UKLA,11974,CABN,7/27/18,9,A,3,3,1,54,104,,,,,,2018,0,0
UKLA,11974,CABN,7/27/18,9,A,4,4,1,54,104,,,,,,2018,0,0
UKLA,11974,CABN,7/27/18,9,A,5,5,1,54,104,,,,,,2018,0,0
UKLA,11974,CABN,7/27/18,9,A,6,6,1,54,104,,,,,,2018,0,0
UKLA,11974,CABN,7/27/18,9,A,7,7,1,54,104,,,,,,2018,0,0
UKLA,11974,CABN,7/27/18,9,A,8,8,1,54,104,,,,,,2018,0,0
UKLA,11974,CABN,7/27/18,9,A,9,9,1,54,104,,,,,,2018,0,0
UKLA,11974,CABN,7/27/18,9,A,10,10,1,54,104,,,,,,2018,0,0
UKLA,11974,CABN,7/27/18,9,A,11,11,1,54,104,,,,,,2018,0,0
UKLA,11974,CABN,8/8/18,10,A,1,1,1,61,110,,,,,,2018,0,0
UKLA,11974,CABN,8/8/18,10,A,2,2,1,61,110,,,,,,2018,0,0
UKLA,11974,CABN,8/8/18,10,A,3,3,1,61,110,,,,,,2018,0,0
UKLA,11974,CABN,8/8/18,10,A,4,4,1,61,75,B,A,B,,,2018,0,0
UKLA,11974,CABN,8/8/18,10,A,4,4,1,95,112,B,A,B,,,2018,0,0
UKLA,11974,CABN,8/8/18,10,A,5,5,1,61,110,,,,,,2018,0,0
UKLA,11974,CABN,8/8/18,10,A,6,6,1,61,110,,,,,,2018,0,0
UKLA,11974,CABN,8/8/18,10,A,7,7,1,61,80,,,,,,2018,0,0
UKLA,11974,CABN,8/8/18,10,A,8,8,1,61,110,,,,,,2018,0,0
UKLA,11974,CABN,8/8/18,10,A,9,9,1,61,75,,,,,,2018,0,0
UKLA,11974,CABN,8/8/18,10,A,10,10,1,61,110,,,,,,2018,0,0
UKLA,11974,CABN,8/8/18,10,A,11,11,1,61,110,,,,,,2018,0,0
UKLA,11975,JOHN,6/14/16,5,A,1,1,1,52,62,B,A,B,,,2016,0,0
UKLA,11975,JOHN,6/14/16,5,A,1,1,1,63,65,B,A,B,,,2016,0,0
UKLA,11975,JOHN,6/14/16,5,A,2,2,1,61,62,B,A,B,,,2016,0,0
UKLA,11975,JOHN,6/14/16,5,A,2,2,1,63,65,B,A,B,,,2016,0,0
UKLA,11975,JOHN,6/14/16,5,A,4,4,1,52,62,B,A,B,,,2016,0,0
UKLA,11975,JOHN,6/14/16,5,A,4,4,1,63,65,B,A,B,,,2016,0,0
UKLA,11975,JOHN,6/14/16,5,A,5,5,1,52,62,B,A,B,,,2016,0,0
UKLA,11975,JOHN,6/14/16,5,A,5,5,1,63,65,B,A,B,,,2016,0,0
UKLA,11975,JOHN,6/14/16,5,A,6,6,1,52,62,B,A,B,,,2016,0,0
UKLA,11975,JOHN,6/14/16,5,A,6,6,1,63,65,B,A,B,,,2016,0,0
UKLA,11975,JOHN,6/14/16,5,A,7,7,1,52,62,B,A,B,,,2016,0,0
UKLA,11975,JOHN,6/14/16,5,A,7,7,1,63,65,B,A,B,,,2016,0,0
UKLA,11975,JOHN,6/14/16,5,A,8,8,1,64,65,,,,,,2016,0,0
UKLA,11975,JOHN,6/14/16,5,A,9,9,1,52,62,B,A,B,,,2016,0,0
UKLA,11975,JOHN,6/14/16,5,A,9,9,1,63,65,B,A,B,,,2016,0,0
UKLA,11975,JOHN,6/20/16,6,A,1,1,1,51,101,,,,,,2016,0,0
UKLA,11975,JOHN,6/20/16,6,A,2,2,1,51,101,,,,,,2016,0,0
UKLA,11975,JOHN,6/20/16,6,A,4,4,1,51,101,,,,,,2016,0,0
UKLA,11975,JOHN,6/20/16,6,A,5,5,1,51,101,,,,,,2016,0,0
UKLA,11975,JOHN,6/20/16,6,A,6,6,1,51,101,,,,,,2016,0,0
UKLA,11975,JOHN,6/20/16,6,A,7,7,1,51,101,,,,,,2016,0,0
UKLA,11975,JOHN,6/20/16,6,A,8,8,1,51,101,,,,,,2016,0,0
UKLA,11975,JOHN,6/20/16,6,A,9,9,1,51,101,,,,,,2016,0,0
UKLA,11975,JOHN,6/20/16,6,A,10,10,1,51,101,,,,,,2016,0,0
UKLA,11975,JOHN,6/23/16,6,B,1,1,1,52,102,,,,,E,2016,0,0
UKLA,11975,JOHN,6/23/16,6,B,2,2,1,52,102,,,,,E,2016,0,0
UKLA,11975,JOHN,6/23/16,6,B,4,4,1,52,102,,,,,E,2016,0,0
UKLA,11975,JOHN,6/23/16,6,B,5,5,1,52,102,,,,,E,2016,0,0
UKLA,11975,JOHN,6/23/16,6,B,6,6,1,52,102,,,,,E,2016,0,0
UKLA,11975,JOHN,6/23/16,6,B,7,7,1,52,102,,,,,E,2016,0,0
UKLA,11975,JOHN,6/23/16,6,B,8,8,1,52,102,,,,,E,2016,0,0
UKLA,11975,JOHN,6/23/16,6,B,9,9,1,52,102,,,,,E,2016,0,0
UKLA,11975,JOHN,6/23/16,6,B,10,10,1,52,102,,,,,E,2016,0,0
UKLA,11975,JOHN,6/23/16,6,B,13,13,1,74,103,,,,,E,2016,0,0
UKLA,11975,JOHN,7/3/16,7,A,1,1,1,52,102,,,,,,2016,0,0
UKLA,11975,JOHN,7/3/16,7,A,2,2,1,52,102,,,,,,2016,0,0
UKLA,11975,JOHN,7/3/16,7,A,4,4,1,52,102,,,,,,2016,0,0
UKLA,11975,JOHN,7/3/16,7,A,5,5,1,52,102,,,,,,2016,0,0
UKLA,11975,JOHN,7/3/16,7,A,6,6,1,52,102,,,,,,2016,0,0
UKLA,11975,JOHN,7/3/16,7,A,7,7,1,52,102,,,,,,2016,0,0
UKLA,11975,JOHN,7/3/16,7,A,8,8,1,52,102,,,,,,2016,0,0
UKLA,11975,JOHN,7/3/16,7,A,9,9,1,52,102,,,,,,2016,0,0
UKLA,11975,JOHN,7/3/16,7,A,10,10,1,52,102,,,,,,2016,0,0
UKLA,11975,JOHN,7/3/16,7,A,13,13,1,52,102,,,,,,2016,0,0
UKLA,11975,JOHN,7/3/16,7,A,15,15,1,93,103,,,,,,2016,0,0
UKLA,11975,JOHN,7/11/16,8,A,1,1,1,53,103,,,,,,2016,0,0
UKLA,11975,JOHN,7/11/16,8,A,2,2,1,53,103,,,,,,2016,0,0
UKLA,11975,JOHN,7/11/16,8,A,4,4,1,53,103,,,,,,2016,0,0
UKLA,11975,JOHN,7/11/16,8,A,5,5,1,53,103,,,,,,2016,0,0
UKLA,11975,JOHN,7/11/16,8,A,6,6,1,53,103,,,,,,2016,0,0
UKLA,11975,JOHN,7/11/16,8,A,7,7,1,53,103,,,,,,2016,0,0
UKLA,11975,JOHN,7/11/16,8,A,8,8,1,53,103,,,,,,2016,0,0
UKLA,11975,JOHN,7/11/16,8,A,9,9,1,53,103,,,,,,2016,0,0
UKLA,11975,JOHN,7/11/16,8,A,10,10,1,53,103,,,,,,2016,0,0
UKLA,11975,JOHN,7/11/16,8,A,13,13,1,53,103,,,,,,2016,0,0
UKLA,11975,JOHN,7/11/16,8,A,14,14,1,74,111,,,,,,2016,0,0
UKLA,11975,JOHN,7/11/16,8,A,15,15,1,53,103,,,,,,2016,0,0
UKLA,11975,JOHN,7/23/16,9,A,1,1,1,54,105,,,,,,2016,0,0
UKLA,11975,JOHN,7/23/16,9,A,2,2,1,54,105,,,,,,2016,0,0
UKLA,11975,JOHN,7/23/16,9,A,4,4,1,54,105,,,,,,2016,0,0
UKLA,11975,JOHN,7/23/16,9,A,5,5,1,54,105,,,,,,2016,0,0
UKLA,11975,JOHN,7/23/16,9,A,6,6,1,54,105,,,,,,2016,0,0
UKLA,11975,JOHN,7/23/16,9,A,7,7,1,54,105,,,,,,2016,0,0
UKLA,11975,JOHN,7/23/16,9,A,8,8,1,54,105,,,,,,2016,0,0
UKLA,11975,JOHN,7/23/16,9,A,9,9,1,54,105,,,,,,2016,0,0
UKLA,11975,JOHN,7/23/16,9,A,10,10,1,54,105,,,,,,2016,0,0
UKLA,11975,JOHN,7/23/16,9,A,13,13,1,54,105,,,,,,2016,0,0
UKLA,11975,JOHN,7/23/16,9,A,14,14,1,54,105,,,,,,2016,0,0
UKLA,11975,JOHN,7/23/16,9,A,15,15,1,54,105,,,,,,2016,0,0
UKLA,11975,JOHN,7/31/16,10,A,1,1,1,55,104,,,,,,2016,0,0
UKLA,11975,JOHN,7/31/16,10,A,2,2,1,55,104,,,,,,2016,0,0
